Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen36perm43 1895.4085394523840478 2.32014279e+00 1.04802163e+00 3.42452851e-03 3.90336313e-03 2.88499212e+00 1.05097495e-02
gen35perm8 1895.9627733277293373 2.30095216e+00 1.04802163e+00 3.42452851e-03 3.61547527e-03 2.88499212e+00 1.05097495e-02
gen35perm31 1897.3640241024234001 2.32014279e+00 8.75303991e-01 3.35448981e-03 3.89685408e-03 2.43556623e+00 1.04187332e-02
gen36perm20 1897.3643236792922835 2.32014279e+00 8.75303991e-01 3.35448981e-03 3.77321040e-03 2.43556623e+00 1.04187332e-02
gen36perm19 1898.4745601549445837 2.32014279e+00 1.04802163e+00 3.42452851e-03 3.89685408e-03 3.02482876e+00 1.04187332e-02
gen34perm18 1898.5376150844006133 2.32014279e+00 1.04802163e+00 3.42452851e-03 3.77321040e-03 2.88499212e+00 1.04187332e-02
gen35perm12 1898.8718855703561985 2.32014279e+00 1.04802163e+00 3.42452851e-03 3.90336313e-03 2.32109323e+00 1.04187332e-02
gen34perm34 1900.2815221981331888 2.27265407e+00 1.04802163e+00 3.19775504e-03 3.72978297e-03 2.88499212e+00 1.00671776e-02
gen35perm21 1900.2891456554150409 2.27265407e+00 1.10638083e+00 3.19775504e-03 3.72978297e-03 2.88499212e+00 1.00671776e-02
gen35perm48 1900.3306282297062353 2.27265407e+00 8.41206902e-01 3.19775504e-03 3.72978297e-03 2.59451174e+00 1.00671776e-02
gen35perm15 1900.3931329031395308 2.30095216e+00 7.94853768e-01 3.19775504e-03 3.61158129e-03 2.88499212e+00 1.00671776e-02
gen36perm28 1900.3933614498512270 2.30095216e+00 8.21911995e-01 3.19775504e-03 3.69085299e-03 2.60462243e+00 1.00671776e-02
gen36perm3 1900.3976003472441789 2.30095216e+00 8.61146913e-01 3.19775504e-03 3.88689215e-03 2.35043515e+00 1.00671776e-02
gen36perm17 1900.3978531148677575 2.30095216e+00 8.70136121e-01 3.19775504e-03 4.23890226e-03 2.59451174e+00 1.00671776e-02
gen34perm33 1900.3978605111722118 2.30095216e+00 8.70136121e-01 3.19775504e-03 4.23890226e-03 2.59451174e+00 1.00671776e-02
gen36perm14 1900.3984376930061444 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.92714851e-03 2.39159118e+00 1.00671776e-02
gen36perm48 1900.3987319573577679 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.92714851e-03 2.59451174e+00 1.00671776e-02
gen35perm23 1900.3987319573577679 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.92714851e-03 2.59451174e+00 1.00671776e-02
gen33perm16 1900.3987319573577679 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.92714851e-03 2.59451174e+00 1.00671776e-02
gen35perm50 1900.3987477058817603 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.88689215e-03 2.35043515e+00 1.00671776e-02
gen35perm24 1900.3988884705813689 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.92714851e-03 2.32109323e+00 1.00671776e-02
gen32perm17 1900.3988886621350503 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.92714851e-03 2.32109323e+00 1.00671776e-02
gen35perm49 1900.3994902383988119 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.69085299e-03 2.59451174e+00 1.00671776e-02
gen35perm14 1900.3998039132618487 2.30095216e+00 8.70136121e-01 3.19775504e-03 3.63301017e-03 2.32109323e+00 1.00671776e-02
