Permutation Chi-Sq K2RT__FREE__ KD1__FREE__ kdephos__FREE__ km1__FREE__ km2__FREE__ kphos__FREE__
gen7perm14 3080.3778444970043893 1.06657812e+01 2.51014911e+02 3.97444248e-03 8.56657008e-01 3.53326123e+00 8.30906943e-03
gen3perm43 3082.3902289737857245 1.19541991e+01 3.63223284e-02 3.97444248e-03 8.56657008e-01 3.58003641e+00 8.07025509e-03
gen6perm6 3119.1923263338530887 1.19541991e+01 2.85337375e-01 3.73385441e-03 1.51893044e-03 3.25619556e-01 7.71297344e-03
gen6perm27 3149.5683871318442471 1.19541991e+01 3.39660232e-02 3.78592239e-03 8.78806520e-01 3.23957722e+00 7.80286436e-03
gen7perm27 3149.6232894677182230 1.19541991e+01 9.02046723e-01 3.78592239e-03 8.78806520e-01 3.23957722e+00 7.80286436e-03
gen3perm34 3180.1660477106470353 1.63978288e-01 2.69810627e+00 2.39242503e-01 1.16156835e-03 2.28457586e+00 7.31986103e+00
gen7perm30 3180.3026589593414428 1.63978288e-01 2.52343984e+00 2.39242503e-01 1.16156835e-03 2.28457586e+00 7.31986103e+00
gen5perm47 3181.5957750985885468 1.63978288e-01 2.69810627e+00 2.39242503e-01 3.89447581e-03 2.28457586e+00 7.31986103e+00
gen6perm10 3207.5348451639074483 1.15712837e+01 8.75992349e-02 3.56377651e-03 8.78806520e-01 2.33575796e+00 7.52878364e-03
gen3perm6 3210.9963053344099535 1.99882367e-02 9.54128659e+02 2.70511068e-03 1.48735409e+02 3.45714551e-01 2.96170378e+02
gen7perm24 3213.0096578539751135 1.15712837e+01 8.75992349e-02 3.56377651e-03 9.54982627e-01 2.96830930e+02 7.52878364e-03
gen4perm32 3235.1851657168404017 1.19541991e+01 8.62326915e-02 3.56377651e-03 8.62839504e-01 2.79267775e-01 7.52878364e-03
gen7perm1 3235.1851953987247725 1.19541991e+01 8.62326915e-02 3.56377651e-03 8.26479297e-01 2.79267775e-01 7.52878364e-03
gen3perm4 3280.3856763464459618 1.19541991e+01 8.62326915e-02 3.56377651e-03 8.78806520e-01 2.96830930e+02 7.52878364e-03
gen6perm23 3297.1825518621317315 1.19541991e+01 3.63223284e-02 3.97444248e-03 8.56657008e-01 3.58003641e+00 8.30906943e-03
gen7perm29 3310.0947625050685019 1.63978288e-01 2.69810627e+00 2.39242503e-01 3.89447581e-03 2.28457586e+00 7.96188590e+00
gen6perm31 3313.5554049639754339 1.06155227e+01 2.51014911e+02 3.73385441e-03 8.78806520e-01 8.70754255e-02 8.30906943e-03
gen7perm48 3385.4964276935193084 1.19541991e+01 3.48333639e-02 3.56377651e-03 8.29118901e-01 1.99138094e-02 8.30906943e-03
gen7perm33 3409.4891752887660914 1.16645067e+01 2.79155941e+00 3.87933863e-03 1.53259039e-03 3.56139449e+00 8.30906943e-03
gen6perm15 3409.8650250503933421 1.16645067e+01 3.63223284e-02 3.87933863e-03 8.78806520e-01 3.66109772e+00 8.30906943e-03
gen6perm42 3440.8532917874385930 1.29273897e+01 8.62326915e-02 3.56377651e-03 8.46298570e-01 2.77538270e+02 7.52878364e-03
gen7perm16 3440.8533295748093224 1.29273897e+01 8.62326915e-02 3.56377651e-03 8.46298570e-01 2.77538270e+02 7.52878364e-03
gen7perm36 3465.5374261356914758 1.10040144e+01 2.51014911e+02 3.78592239e-03 8.56657008e-01 3.35795762e+00 8.30906943e-03
gen7perm39 3472.6490377411273585 1.19541991e+01 2.86987905e-01 3.78592239e-03 2.20658994e-02 8.70754255e-02 8.30906943e-03
gen7perm34 3516.7052926288856725 1.16866117e+01 3.63223284e-02 3.73385441e-03 8.78806520e-01 8.70754255e-02 8.30906943e-03
gen7perm18 3541.8600616547846585 1.18560426e+01 2.85337375e-01 3.61814368e-03 1.52924109e-03 2.25373376e+02 7.91011250e-03
gen6perm17 3566.2167357985072158 1.19541991e+01 2.51014911e+02 3.73385441e-03 4.05209018e-03 8.66280838e-02 8.30906943e-03
gen7perm50 3566.7663419145087573 1.19541991e+01 2.47026787e+00 3.73385441e-03 4.05209018e-03 8.66280838e-02 8.30906943e-03
